city,area,rooms,bathroom,parking,floor,petFriendly,furnished,hoa,rent,tax,fireInsurance,allSpace,allCost,costPerArea,costPerRoom
Porto Alegre,225,1,2,0,2,Yes,No,0,3500,218,63,3,281,1.248888888888889,93.66666666666667
São Paulo,30,1,1,0,3,Yes,No,380,1700,0,22,2,402,13.4,201.0
Porto Alegre,135,3,3,4,5,Yes,No,200,4000,0,59,10,259,1.9185185185185185,25.9
Campinas,150,4,3,4,1,No,No,750,4000,334,61,11,1145,7.633333333333334,104.0909090909091
Belo Horizonte,190,4,2,0,10,Yes,No,1000,5580,417,75,6,1492,7.852631578947369,248.66666666666666
Porto Alegre,47,1,1,1,1,No,Yes,400,2200,0,33,3,433,9.212765957446809,144.33333333333334
Rio de Janeiro,120,3,1,1,2,Yes,No,0,1150,67,18,5,85,0.7083333333333334,17.0
São Paulo,90,3,2,1,4,Yes,No,900,2066,92,27,6,1019,11.322222222222223,169.83333333333334
São Paulo,350,4,5,2,1,No,Yes,0,7500,0,113,11,113,0.32285714285714284,10.272727272727273
São Paulo,160,3,4,2,1,Yes,No,0,4300,209,65,9,274,1.7125,30.444444444444443
Rio de Janeiro,150,3,2,0,5,Yes,No,1800,2500,200,33,5,2033,13.553333333333333,406.6
Rio de Janeiro,35,1,1,0,3,Yes,No,790,2000,86,26,2,902,25.771428571428572,451.0
Porto Alegre,25,1,1,0,2,No,No,0,550,0,9,2,9,0.36,4.5
São Paulo,240,4,4,4,26,Yes,No,3250,13000,1121,165,12,4536,18.9,378.0
São Paulo,150,4,2,2,13,No,No,1700,4400,37,56,8,1793,11.953333333333333,224.125
Rio de Janeiro,20,1,1,0,2,Yes,No,0,700,0,10,2,10,0.5,5.0
Campinas,85,3,2,1,4,Yes,No,690,1341,110,6,6,806,9.48235294117647,134.33333333333334
São Paulo,50,2,1,1,6,Yes,Yes,400,1900,0,15,4,415,8.3,103.75
São Paulo,197,3,3,2,8,Yes,No,4200,6000,1375,77,8,5652,28.690355329949238,706.5
São Paulo,70,3,2,1,7,Yes,No,800,2800,67,36,6,903,12.9,150.5
Rio de Janeiro,220,3,2,2,8,Yes,No,1850,3500,265,46,7,2161,9.822727272727272,308.7142857142857
Belo Horizonte,270,4,3,2,3,Yes,No,1200,4800,241,64,9,1505,5.574074074074074,167.22222222222223
Porto Alegre,100,3,2,2,2,Yes,No,650,2499,92,37,7,779,7.79,111.28571428571429
São Paulo,195,4,6,3,12,Yes,No,1400,8000,750,102,13,2252,11.548717948717949,173.23076923076923
São Paulo,160,3,3,2,1,Yes,No,0,4200,342,64,8,406,2.5375,50.75
São Paulo,470,4,6,3,1,Yes,No,0,7200,1134,109,13,1243,2.6446808510638298,95.61538461538461
Campinas,60,3,2,1,5,Yes,No,366,1200,0,16,6,382,6.366666666666666,63.666666666666664
São Paulo,300,4,4,3,1,Yes,No,0,12900,584,194,11,778,2.5933333333333333,70.72727272727273
São Paulo,330,5,6,2,11,Yes,No,800,8950,250,114,13,1164,3.5272727272727273,89.53846153846153
Porto Alegre,109,1,2,2,3,Yes,Yes,496,4300,87,63,5,646,5.926605504587156,129.2
São Paulo,240,4,5,4,15,Yes,Yes,3700,12000,1000,153,13,4853,20.220833333333335,373.3076923076923
São Paulo,150,3,2,5,1,Yes,No,0,2300,260,35,10,295,1.9666666666666666,29.5
São Paulo,200,3,2,1,2,Yes,No,1750,4500,375,58,6,2183,10.915,363.8333333333333
Belo Horizonte,140,4,3,1,2,Yes,No,475,2300,167,31,8,673,4.807142857142857,84.125
São Paulo,106,2,2,2,1,No,Yes,1170,10600,334,135,6,1639,15.462264150943396,273.1666666666667
Porto Alegre,92,2,2,1,2,Yes,Yes,645,2100,2610,31,5,3286,35.71739130434783,657.2
São Paulo,35,1,1,1,7,Yes,No,380,2200,100,28,3,508,14.514285714285714,169.33333333333334
São Paulo,70,3,2,1,3,Yes,No,1200,2900,25,37,6,1262,18.02857142857143,210.33333333333334
São Paulo,74,2,1,2,9,Yes,Yes,1100,6600,424,84,5,1608,21.72972972972973,321.6
São Paulo,69,2,2,2,5,Yes,No,853,1900,210,25,6,1088,15.768115942028986,181.33333333333334
São Paulo,50,1,1,0,1,No,No,0,830,0,13,2,13,0.26,6.5
Porto Alegre,450,5,3,6,2,Yes,No,0,4760,94,85,14,179,0.3977777777777778,12.785714285714286
Rio de Janeiro,68,2,1,0,5,Yes,No,593,1000,400,13,3,1006,14.794117647058824,335.3333333333333
São Paulo,71,1,1,1,11,Yes,No,1650,3000,238,39,3,1927,27.140845070422536,642.3333333333334
Rio de Janeiro,69,2,1,1,9,Yes,Yes,500,1370,56,18,4,574,8.318840579710145,143.5
Belo Horizonte,32,1,1,1,9,Yes,No,197,1500,126,20,3,343,10.71875,114.33333333333333
São Paulo,57,2,1,1,8,Yes,Yes,350,1800,50,23,4,423,7.421052631578948,105.75
São Paulo,28,1,1,0,1,Yes,Yes,500,2200,72,28,2,600,21.428571428571427,300.0
São Paulo,39,1,1,0,8,Yes,Yes,300,2000,0,26,2,326,8.35897435897436,163.0
Porto Alegre,140,3,3,0,2,Yes,No,750,1700,125,25,6,900,6.428571428571429,150.0
São Paulo,160,3,3,2,1,Yes,No,0,4500,209,68,8,277,1.73125,34.625
São Paulo,235,3,3,1,3,Yes,No,2585,5150,575,66,7,3226,13.727659574468085,460.85714285714283
São Paulo,171,3,2,1,13,Yes,No,1200,2200,300,28,6,1528,8.935672514619883,254.66666666666666
Rio de Janeiro,139,3,2,2,1,Yes,No,2047,6000,540,78,7,2665,19.172661870503596,380.7142857142857
Belo Horizonte,160,4,3,2,5,Yes,No,763,2300,230,31,9,1024,6.4,113.77777777777777
Campinas,60,2,1,1,1,Yes,No,485,800,60,11,4,556,9.266666666666667,139.0
São Paulo,134,3,3,3,8,Yes,No,1680,2125,375,27,9,2082,15.537313432835822,231.33333333333334
Belo Horizonte,70,2,1,1,11,Yes,No,897,1300,125,18,4,1040,14.857142857142858,260.0
Rio de Janeiro,57,2,1,0,1,Yes,No,100,1530,0,20,3,120,2.1052631578947367,40.0
São Paulo,240,3,3,4,6,Yes,Yes,2600,5500,1834,70,10,4504,18.766666666666666,450.4
São Paulo,50,1,1,0,1,No,No,0,800,34,13,2,47,0.94,23.5
Rio de Janeiro,120,3,2,1,8,Yes,No,1470,3550,190,46,6,1706,14.216666666666667,284.3333333333333
Porto Alegre,200,3,3,4,2,Yes,No,2900,1200,260,18,10,3178,15.89,317.8
São Paulo,572,6,6,4,1,Yes,Yes,0,7800,2359,118,16,2477,4.330419580419581,154.8125
São Paulo,145,2,2,1,1,Yes,Yes,1463,4000,0,51,5,1514,10.441379310344828,302.8
Belo Horizonte,70,2,1,2,1,No,No,80,1200,97,16,5,193,2.757142857142857,38.6
Rio de Janeiro,85,2,2,1,2,Yes,Yes,3700,8000,659,104,5,4463,52.50588235294118,892.6
Belo Horizonte,140,3,2,0,2,No,No,0,3000,202,40,5,242,1.7285714285714286,48.4
São Paulo,260,4,5,5,6,Yes,No,3000,12500,1667,159,14,4826,18.56153846153846,344.7142857142857
São Paulo,211,4,4,4,2,Yes,No,1800,3390,775,43,12,2618,12.407582938388625,218.16666666666666
Campinas,58,2,1,1,2,Yes,No,280,650,0,9,4,289,4.982758620689655,72.25
Rio de Janeiro,110,1,1,2,3,Yes,No,1936,4500,341,58,4,2335,21.227272727272727,583.75
São Paulo,72,2,2,0,10,Yes,No,820,1500,70,20,4,910,12.63888888888889,227.5
São Paulo,68,1,2,1,5,Yes,No,1040,6000,229,77,4,1346,19.794117647058822,336.5
Rio de Janeiro,100,3,3,2,8,Yes,No,1167,2700,95,35,8,1297,12.97,162.125
São Paulo,240,3,2,0,7,Yes,Yes,1717,6500,444,83,5,2244,9.35,448.8
Rio de Janeiro,104,3,1,0,6,Yes,No,784,3500,195,46,4,1025,9.85576923076923,256.25
Campinas,70,1,1,1,2,Yes,Yes,290,1600,70,21,3,381,5.442857142857143,127.0
São Paulo,67,1,1,1,14,Yes,Yes,920,2600,72,33,3,1025,15.298507462686567,341.6666666666667
Belo Horizonte,160,4,2,5,1,Yes,Yes,0,3780,167,62,11,229,1.43125,20.818181818181817
Belo Horizonte,64,3,1,0,3,No,No,215,1400,27,19,4,261,4.078125,65.25
São Paulo,140,3,3,5,8,No,Yes,2000,8000,710,102,11,2812,20.085714285714285,255.63636363636363
Campinas,38,1,1,0,3,No,No,376,750,15,10,2,401,10.552631578947368,200.5
São Paulo,34,1,1,0,12,Yes,No,372,2700,57,35,2,464,13.647058823529411,232.0
São Paulo,54,2,1,0,7,Yes,No,535,2001,0,26,3,561,10.38888888888889,187.0
São Paulo,54,1,1,1,1,No,Yes,1050,7200,250,92,3,1392,25.77777777777778,464.0
São Paulo,200,3,2,4,1,Yes,No,0,3500,500,53,9,553,2.765,61.44444444444444
São Paulo,107,3,2,2,1,Yes,No,1122,2600,350,33,7,1505,14.065420560747663,215.0
Rio de Janeiro,70,2,2,0,11,Yes,No,879,1550,77,20,4,976,13.942857142857143,244.0
São Paulo,20,1,1,0,5,Yes,Yes,602,1800,130,23,2,755,37.75,377.5
São Paulo,86,2,1,1,5,Yes,No,1002,2340,0,8,4,1010,11.744186046511627,252.5
Rio de Janeiro,30,1,1,1,2,Yes,No,0,1480,25,20,3,45,1.5,15.0
Porto Alegre,108,3,2,1,3,Yes,Yes,826,2000,89,30,6,945,8.75,157.5
São Paulo,250,4,3,4,1,Yes,No,0,2700,154,41,11,195,0.78,17.727272727272727
São Paulo,80,2,1,0,4,Yes,No,740,2200,92,28,3,860,10.75,286.6666666666667
Rio de Janeiro,73,2,1,1,8,Yes,No,1022,1100,0,15,4,1037,14.205479452054794,259.25
Porto Alegre,45,1,1,1,3,Yes,No,250,1205,72,18,3,340,7.555555555555555,113.33333333333333
São Paulo,45,2,2,0,1,No,No,0,1650,84,25,4,109,2.422222222222222,27.25
São Paulo,255,4,4,0,15,Yes,Yes,4000,2500,1484,32,8,5516,21.63137254901961,689.5
Belo Horizonte,217,4,3,4,12,Yes,No,2644,6000,1177,80,11,3901,17.976958525345623,354.6363636363636
São Paulo,70,1,1,0,2,Yes,No,472,1870,0,24,2,496,7.085714285714285,248.0
São Paulo,25,1,1,0,1,No,No,0,885,0,12,2,12,0.48,6.0
Porto Alegre,110,3,3,0,1,Yes,No,400,3250,75,48,6,523,4.754545454545455,87.16666666666667
São Paulo,80,2,2,1,12,Yes,No,1200,10000,109,127,5,1436,17.95,287.2
São Paulo,260,3,5,0,1,Yes,No,0,9000,634,136,8,770,2.9615384615384617,96.25
São Paulo,50,2,2,1,10,Yes,No,624,2700,82,35,5,741,14.82,148.2
Campinas,60,2,1,1,1,No,No,430,815,20,6,4,456,7.6,114.0
São Paulo,400,3,6,6,1,Yes,Yes,0,6500,375,98,15,473,1.1825,31.533333333333335
São Paulo,113,2,1,1,4,Yes,No,1000,3000,50,39,4,1089,9.63716814159292,272.25
São Paulo,400,4,4,6,8,Yes,No,3900,8000,1750,102,14,5752,14.38,410.85714285714283
Porto Alegre,64,2,2,2,6,Yes,No,450,2250,50,33,6,533,8.328125,88.83333333333333
São Paulo,82,2,1,2,10,Yes,Yes,2020,3100,333,40,5,2393,29.182926829268293,478.6
São Paulo,65,2,1,3,9,Yes,No,800,2000,217,26,6,1043,16.046153846153846,173.83333333333334
Porto Alegre,128,4,3,2,3,Yes,No,1160,4900,409,88,9,1657,12.9453125,184.11111111111111
São Paulo,38,1,1,0,1,No,No,60,950,0,13,2,73,1.9210526315789473,36.5
Campinas,175,3,2,0,1,No,No,0,2000,0,31,5,31,0.17714285714285713,6.2
São Paulo,107,3,3,2,3,Yes,No,1600,4500,417,58,8,2075,19.39252336448598,259.375
Rio de Janeiro,257,4,3,2,3,Yes,Yes,3250,3800,709,49,9,4008,15.59533073929961,445.3333333333333
São Paulo,35,1,1,1,2,No,Yes,550,3250,30,42,3,622,17.771428571428572,207.33333333333334
São Paulo,463,4,7,6,1,Yes,No,0,12000,1264,181,17,1445,3.120950323974082,85.0
Rio de Janeiro,40,2,1,0,7,Yes,No,335,920,55,12,3,402,10.05,134.0
Belo Horizonte,297,4,2,3,6,Yes,No,2000,1870,209,15,9,2224,7.488215488215488,247.11111111111111
São Paulo,137,3,3,1,9,Yes,Yes,1247,5500,303,70,7,1620,11.824817518248175,231.42857142857142
Rio de Janeiro,35,1,1,0,10,No,No,498,1200,80,16,2,594,16.97142857142857,297.0
Rio de Janeiro,128,3,3,1,8,Yes,Yes,950,3500,242,46,7,1238,9.671875,176.85714285714286
Belo Horizonte,59,2,1,1,2,Yes,No,190,1250,70,17,4,277,4.694915254237288,69.25
Rio de Janeiro,400,4,4,2,2,Yes,No,634,11480,1357,175,10,2166,5.415,216.6
Rio de Janeiro,100,3,2,1,5,No,No,980,4500,125,58,6,1163,11.63,193.83333333333334
Rio de Janeiro,50,1,1,0,10,Yes,Yes,680,2200,85,29,2,794,15.88,397.0
Porto Alegre,80,2,2,1,5,Yes,Yes,740,1900,120,28,5,888,11.1,177.6
Belo Horizonte,68,2,2,2,4,Yes,No,230,1650,154,22,6,406,5.970588235294118,67.66666666666667
São Paulo,32,1,1,1,22,Yes,Yes,2000,2000,416,26,3,2442,76.3125,814.0
Rio de Janeiro,161,3,3,3,14,Yes,No,1300,4500,640,58,9,1998,12.409937888198758,222.0
São Paulo,85,2,2,0,1,Yes,No,0,1700,0,26,4,26,0.3058823529411765,6.5
São Paulo,100,2,2,0,1,Yes,No,0,2500,274,38,4,312,3.12,78.0
São Paulo,136,3,4,3,7,Yes,No,1400,5000,117,64,10,1581,11.625,158.1
São Paulo,362,4,5,2,1,Yes,No,0,7000,834,106,11,940,2.596685082872928,85.45454545454545
São Paulo,276,3,3,4,15,Yes,Yes,3600,6500,1650,83,10,5333,19.32246376811594,533.3
Rio de Janeiro,22,1,1,0,2,No,No,50,1322,59,16,2,125,5.681818181818182,62.5
Porto Alegre,60,2,1,0,1,Yes,No,114,980,42,15,3,171,2.85,57.0
São Paulo,500,4,7,8,1,Yes,No,0,9250,1167,140,19,1307,2.614,68.78947368421052
Porto Alegre,65,1,1,1,3,Yes,No,426,980,38,15,3,479,7.369230769230769,159.66666666666666
São Paulo,56,2,1,1,11,Yes,No,350,2600,0,33,4,383,6.839285714285714,95.75
São Paulo,35,1,1,1,4,No,Yes,300,2840,10,36,3,346,9.885714285714286,115.33333333333333
Porto Alegre,98,3,2,2,4,No,No,700,2550,100,38,7,838,8.551020408163266,119.71428571428571
São Paulo,45,1,1,0,1,No,No,0,950,30,15,2,45,1.0,22.5
Porto Alegre,48,2,1,1,2,Yes,No,300,800,35,12,4,347,7.229166666666667,86.75
Campinas,48,1,1,1,4,Yes,Yes,490,1500,42,20,3,552,11.5,184.0
São Paulo,114,2,3,1,1,Yes,Yes,902,7010,167,89,6,1158,10.157894736842104,193.0
Belo Horizonte,197,4,2,3,3,Yes,No,850,4250,400,57,9,1307,6.634517766497462,145.22222222222223
Belo Horizonte,200,4,1,2,4,Yes,No,345,2500,209,34,7,588,2.94,84.0
Belo Horizonte,110,3,2,0,1,Yes,No,0,2500,0,41,5,41,0.37272727272727274,8.2
São Paulo,300,2,4,2,1,Yes,No,0,6000,419,91,8,510,1.7,63.75
Belo Horizonte,120,3,1,1,6,No,No,1140,1900,140,26,5,1306,10.883333333333333,261.2
Porto Alegre,40,1,1,0,3,Yes,Yes,370,1084,46,16,2,432,10.8,216.0
São Paulo,92,2,1,1,7,No,Yes,690,3950,0,51,4,741,8.054347826086957,185.25
São Paulo,140,3,2,2,3,Yes,No,1640,5500,583,70,7,2293,16.37857142857143,327.57142857142856
São Paulo,244,4,3,4,2,Yes,No,3460,7000,1000,89,11,4549,18.64344262295082,413.54545454545456
Porto Alegre,59,2,1,0,3,Yes,No,326,1000,42,15,3,383,6.491525423728813,127.66666666666667
Rio de Janeiro,35,1,1,0,3,Yes,No,0,791,30,11,2,41,1.1714285714285715,20.5
São Paulo,120,3,2,3,16,Yes,No,1400,2000,292,26,8,1718,14.316666666666666,214.75
São Paulo,248,4,5,4,1,No,No,2500,9100,250,116,13,2866,11.556451612903226,220.46153846153845
São Paulo,63,2,2,1,17,Yes,No,783,1690,27,22,5,832,13.206349206349206,166.4
São Paulo,45,1,1,1,8,Yes,No,694,1800,172,23,3,889,19.755555555555556,296.3333333333333
São Paulo,129,2,3,2,16,Yes,Yes,1100,2376,334,38,7,1472,11.410852713178295,210.28571428571428
São Paulo,300,3,3,8,1,Yes,No,0,4675,400,71,14,471,1.57,33.642857142857146
São Paulo,29,1,1,1,4,No,Yes,650,2200,118,28,3,796,27.448275862068964,265.3333333333333
Belo Horizonte,100,3,2,1,2,Yes,No,745,1300,119,18,6,882,8.82,147.0
São Paulo,153,4,3,3,3,Yes,No,2500,5500,700,70,10,3270,21.372549019607842,327.0
Campinas,87,2,1,1,4,Yes,No,780,1200,52,16,4,848,9.74712643678161,212.0
São Paulo,75,1,1,2,8,Yes,Yes,976,7000,323,89,4,1388,18.506666666666668,347.0
Rio de Janeiro,300,4,4,2,3,Yes,No,4100,12750,1334,165,10,5599,18.663333333333334,559.9
Porto Alegre,48,1,1,0,4,Yes,No,340,700,300,11,2,651,13.5625,325.5
São Paulo,56,2,2,1,4,Yes,No,500,2000,0,26,5,526,9.392857142857142,105.2
Campinas,71,2,1,1,7,Yes,No,670,977,114,13,4,797,11.225352112676056,199.25
São Paulo,84,4,1,3,5,No,No,1914,6000,804,77,8,2795,33.273809523809526,349.375
São Paulo,208,3,4,3,1,No,No,0,3490,476,53,10,529,2.543269230769231,52.9
São Paulo,100,1,2,1,13,No,No,1520,6000,348,77,4,1945,19.45,486.25
São Paulo,84,3,2,2,7,Yes,Yes,540,2200,71,28,7,639,7.607142857142857,91.28571428571429
São Paulo,145,4,3,2,1,Yes,No,1644,4800,500,61,9,2205,15.206896551724139,245.0
São Paulo,300,4,3,2,1,Yes,Yes,0,15000,1040,226,9,1266,4.22,140.66666666666666
São Paulo,65,2,2,1,12,No,Yes,980,6000,250,77,5,1307,20.107692307692307,261.4
São Paulo,27,1,1,0,1,No,No,0,836,0,13,2,13,0.48148148148148145,6.5
Rio de Janeiro,102,3,2,1,2,Yes,No,1900,1350,140,18,6,2058,20.176470588235293,343.0
Campinas,60,2,1,1,1,No,Yes,385,2848,64,37,4,486,8.1,121.5
Porto Alegre,60,1,1,0,1,Yes,No,230,1286,70,19,2,319,5.316666666666666,159.5
Rio de Janeiro,50,1,1,0,10,Yes,No,520,1620,0,21,2,541,10.82,270.5
São Paulo,97,3,1,1,10,Yes,No,762,2300,25,30,5,817,8.422680412371134,163.4
São Paulo,52,1,2,1,19,Yes,No,1100,5000,210,64,4,1374,26.423076923076923,343.5
São Paulo,373,4,4,3,12,Yes,No,4500,12750,1417,162,11,6079,16.297587131367294,552.6363636363636
São Paulo,157,4,3,2,1,Yes,No,0,6608,492,100,9,592,3.770700636942675,65.77777777777777
Campinas,68,3,1,1,2,Yes,No,555,1100,50,14,5,619,9.102941176470589,123.8
São Paulo,172,4,4,3,15,Yes,Yes,1650,8800,890,112,11,2652,15.418604651162791,241.0909090909091
São Paulo,64,2,2,2,25,No,No,865,3500,0,45,6,910,14.21875,151.66666666666666
Rio de Janeiro,41,1,1,0,9,Yes,No,800,1700,85,22,2,907,22.121951219512194,453.5
Rio de Janeiro,106,2,2,1,2,Yes,No,900,2850,296,37,5,1233,11.632075471698114,246.6
Belo Horizonte,150,4,2,3,1,Yes,Yes,900,3300,340,44,9,1284,8.56,142.66666666666666
Belo Horizonte,135,4,2,2,4,Yes,No,450,3500,117,47,8,614,4.548148148148148,76.75
São Paulo,350,4,6,6,1,Yes,Yes,0,9600,1367,145,16,1512,4.32,94.5
Belo Horizonte,360,3,1,3,1,Yes,No,0,1500,142,25,7,167,0.4638888888888889,23.857142857142858
São Paulo,700,4,7,8,1,Yes,Yes,0,15000,2250,226,19,2476,3.537142857142857,130.31578947368422
Rio de Janeiro,100,2,2,1,6,Yes,Yes,2400,8900,380,115,5,2895,28.95,579.0
Belo Horizonte,50,1,1,2,4,Yes,No,300,1200,0,16,4,316,6.32,79.0
São Paulo,55,3,1,1,3,Yes,No,458,1300,0,17,5,475,8.636363636363637,95.0
São Paulo,215,4,4,2,10,No,No,1950,6000,834,77,10,2861,13.306976744186047,286.1
São Paulo,287,3,2,5,1,Yes,No,0,15000,0,226,10,226,0.7874564459930313,22.6
São Paulo,58,2,1,1,3,Yes,Yes,383,1500,43,20,4,446,7.689655172413793,111.5
São Paulo,90,3,2,2,10,Yes,No,850,1600,300,21,7,1171,13.011111111111111,167.28571428571428
São Paulo,200,3,3,3,1,Yes,No,0,3315,241,50,9,291,1.455,32.333333333333336
São Paulo,65,3,2,1,8,Yes,No,650,2200,5,28,6,683,10.507692307692308,113.83333333333333
São Paulo,820,4,6,6,1,Yes,No,2500,10000,2500,151,16,5151,6.28170731707317,321.9375
São Paulo,102,2,1,0,3,Yes,No,538,2000,109,26,3,673,6.598039215686274,224.33333333333334
Rio de Janeiro,108,3,2,2,3,Yes,No,2000,4500,442,58,7,2500,23.14814814814815,357.14285714285717
São Paulo,86,3,2,2,6,Yes,Yes,800,3100,203,40,7,1043,12.127906976744185,149.0
Campinas,210,6,3,0,1,Yes,No,0,4200,0,64,9,64,0.3047619047619048,7.111111111111111
Belo Horizonte,140,4,2,2,4,Yes,No,995,4200,462,56,8,1513,10.807142857142857,189.125
São Paulo,220,4,4,3,2,Yes,No,2500,4500,1042,58,11,3600,16.363636363636363,327.27272727272725
Campinas,66,2,1,1,1,Yes,No,265,1100,34,14,4,313,4.742424242424242,78.25
São Paulo,389,4,5,6,4,Yes,No,4000,8500,1834,108,15,5942,15.275064267352185,396.1333333333333
São Paulo,80,3,3,1,11,No,No,934,1700,25,22,7,981,12.2625,140.14285714285714
São Paulo,78,2,2,1,1,Yes,No,792,2200,148,28,5,968,12.41025641025641,193.6
São Paulo,178,4,2,5,1,Yes,No,0,6000,459,91,11,550,3.0898876404494384,50.0
São Paulo,47,2,1,1,4,Yes,No,565,1140,64,15,4,644,13.702127659574469,161.0
Belo Horizonte,160,4,1,1,1,Yes,No,0,2150,0,36,6,36,0.225,6.0
Rio de Janeiro,25,1,1,0,1,Yes,No,50,700,0,10,2,60,2.4,30.0
São Paulo,80,2,2,2,1,Yes,No,50,1700,177,26,6,253,3.1625,42.166666666666664
São Paulo,144,3,3,2,1,Yes,Yes,0,5000,109,76,8,185,1.2847222222222223,23.125
Campinas,400,5,7,4,5,Yes,No,3200,7900,888,101,16,4189,10.4725,261.8125
Belo Horizonte,100,3,2,1,1,Yes,No,0,14500,423,238,6,661,6.61,110.16666666666667
São Paulo,48,2,1,0,2,Yes,No,90,1150,90,15,3,195,4.0625,65.0
São Paulo,64,3,2,2,16,Yes,No,500,1530,34,20,7,554,8.65625,79.14285714285714
Porto Alegre,50,2,1,0,2,Yes,No,100,700,100,11,3,211,4.22,70.33333333333333
São Paulo,50,1,1,1,11,Yes,Yes,1140,5156,117,66,3,1323,26.46,441.0
São Paulo,60,2,2,1,5,Yes,No,700,1465,100,19,5,819,13.65,163.8
Rio de Janeiro,180,3,2,1,2,Yes,No,2000,4800,377,62,6,2439,13.55,406.5
São Paulo,339,3,3,4,1,Yes,No,0,3880,353,59,10,412,1.2153392330383481,41.2
Campinas,54,1,1,1,5,Yes,Yes,751,2350,127,30,3,908,16.814814814814813,302.6666666666667
São Paulo,420,4,6,4,10,Yes,No,5700,12000,3167,153,14,9020,21.476190476190474,644.2857142857143
Campinas,350,4,5,4,1,Yes,No,680,8000,417,121,13,1218,3.48,93.6923076923077
São Paulo,72,2,2,2,6,No,No,800,3060,250,39,6,1089,15.125,181.5
São Paulo,50,1,1,0,1,No,No,0,800,59,13,2,72,1.44,36.0
São Paulo,450,4,4,4,1,Yes,No,0,11000,1417,166,12,1583,3.517777777777778,131.91666666666666
Rio de Janeiro,60,2,1,0,6,No,Yes,800,2900,92,38,3,930,15.5,310.0
São Paulo,160,2,3,3,1,Yes,No,0,7500,417,113,8,530,3.3125,66.25
Belo Horizonte,450,4,4,5,10,No,No,2200,13500,1130,180,13,3510,7.8,270.0
São Paulo,265,3,4,3,1,Yes,Yes,0,3490,450,53,10,503,1.8981132075471698,50.3
São Paulo,103,3,1,3,2,Yes,No,1054,3400,94,44,7,1192,11.572815533980583,170.28571428571428
São Paulo,60,2,2,1,8,Yes,No,640,1650,0,21,5,661,11.016666666666667,132.2
São Paulo,136,3,3,3,15,Yes,Yes,1450,7900,490,101,9,2041,15.007352941176471,226.77777777777777
Belo Horizonte,45,2,1,1,5,No,No,227,750,28,10,4,265,5.888888888888889,66.25
São Paulo,206,3,3,4,25,Yes,No,1800,12500,758,159,10,2717,13.189320388349515,271.7
São Paulo,229,4,2,3,2,Yes,Yes,1100,5500,409,70,9,1579,6.895196506550218,175.44444444444446
Campinas,70,1,2,1,2,No,No,450,1000,35,13,4,498,7.114285714285714,124.5
São Paulo,130,3,2,0,18,Yes,Yes,1386,4500,574,58,5,2018,15.523076923076923,403.6
Campinas,87,2,1,0,10,Yes,No,415,1100,82,14,3,511,5.873563218390805,170.33333333333334
São Paulo,200,4,5,3,7,No,No,2750,6000,250,77,12,3077,15.385,256.4166666666667
Rio de Janeiro,50,1,1,1,2,Yes,No,170,1320,0,18,3,188,3.76,62.666666666666664
São Paulo,120,3,2,1,1,Yes,No,0,3000,495,46,6,541,4.508333333333334,90.16666666666667
São Paulo,40,1,1,0,1,No,No,600,1300,111,17,2,728,18.2,364.0
São Paulo,54,2,1,1,1,Yes,No,600,1800,129,23,4,752,13.925925925925926,188.0
São Paulo,48,2,1,0,2,Yes,No,100,1350,0,18,3,118,2.4583333333333335,39.333333333333336
São Paulo,149,3,4,3,7,Yes,Yes,1300,6000,550,77,10,1927,12.93288590604027,192.7
São Paulo,45,2,1,1,14,Yes,No,270,1500,82,20,4,372,8.266666666666667,93.0
São Paulo,76,2,2,2,4,No,No,850,2650,130,34,6,1014,13.342105263157896,169.0
São Paulo,60,2,1,0,3,Yes,No,487,1850,0,24,3,511,8.516666666666667,170.33333333333334
São Paulo,118,3,3,2,5,No,No,1800,9000,352,115,8,2267,19.21186440677966,283.375
São Paulo,200,2,3,1,2,No,Yes,2300,13000,625,165,6,3090,15.45,515.0
São Paulo,200,2,2,1,1,Yes,No,0,5000,0,76,5,76,0.38,15.2
São Paulo,138,3,4,2,18,Yes,Yes,1500,10000,527,127,9,2154,15.608695652173912,239.33333333333334
São Paulo,53,2,1,1,8,Yes,Yes,950,1200,0,16,4,966,18.22641509433962,241.5
Porto Alegre,61,1,1,1,13,Yes,Yes,1237,3800,104,56,3,1397,22.901639344262296,465.6666666666667
São Paulo,135,3,3,2,7,No,Yes,1855,2800,641,36,8,2532,18.755555555555556,316.5
São Paulo,50,1,1,0,1,No,No,0,750,25,12,2,37,0.74,18.5
São Paulo,34,1,1,1,9,No,No,1200,1300,100,17,3,1317,38.73529411764706,439.0
São Paulo,218,3,3,3,17,No,No,2300,4000,775,51,9,3126,14.339449541284404,347.3333333333333
São Paulo,400,3,5,4,20,Yes,Yes,3500,10000,1250,127,12,4877,12.1925,406.4166666666667
Belo Horizonte,25,1,1,1,1,No,No,0,550,84,8,3,92,3.68,30.666666666666668
Porto Alegre,360,5,3,3,2,Yes,No,0,3500,0,63,11,63,0.175,5.7272727272727275
São Paulo,72,2,1,1,9,Yes,No,990,2630,378,34,4,1402,19.47222222222222,350.5
São Paulo,45,2,1,1,17,Yes,No,300,1600,34,21,4,355,7.888888888888889,88.75
Belo Horizonte,340,3,5,5,1,Yes,No,0,4600,211,76,13,287,0.8441176470588235,22.076923076923077
São Paulo,130,3,3,2,1,Yes,No,0,3100,130,47,8,177,1.3615384615384616,22.125
